run_id,method,dataset,alpha,seed,critic_multiplier,weight_decay,best_validation_mse,test_mse_at_best_validation,best_validation_round,final_validation_mse,final_test_mse,final_vs_best_validation_gap,last_50_val_mse_std,last_50_train_mse_std,diverged,runtime_seconds,result_dir
tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p03,fedogda_s,step,0.5,0,5.0,0.03,0.03242533262024268,0.033083357776443265,434,0.03282494849600679,0.03367956536705467,0.000399615875764113,0.00016412511505526264,0.0001886292601420677,False,195.09992909431458,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p03
tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p1,fedogda_s,step,0.5,0,5.0,0.1,0.03242533262024268,0.033083357776443265,434,0.03282494849600679,0.03367956536705467,0.000399615875764113,0.00016412511505526264,0.0001886292601420677,False,200.24479007720947,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm5_wd0p1
tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p001,fedogda_s,step,0.5,0,10.0,0.001,0.02961461787380765,0.030184297414644914,499,0.02961461787380765,0.030184297414644914,0.0,0.0002885423801828846,0.0002970493318967433,False,191.82541012763977,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p001
tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p01,fedogda_s,step,0.5,0,10.0,0.01,0.02961461787380765,0.030184297414644914,499,0.02961461787380765,0.030184297414644914,0.0,0.0002885423801828846,0.0002970493318967433,False,197.35288286209106,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p01
tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p03,fedogda_s,step,0.5,0,10.0,0.03,0.02961461787380765,0.030184297414644914,499,0.02961461787380765,0.030184297414644914,0.0,0.0002885423801828846,0.0002970493318967433,False,189.92062211036682,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p03
tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p1,fedogda_s,step,0.5,0,10.0,0.1,0.02961461787380765,0.030184297414644914,499,0.02961461787380765,0.030184297414644914,0.0,0.0002885423801828846,0.0002970493318967433,False,187.9767336845398,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm10_wd0p1
tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p001,fedogda_s,step,0.5,0,20.0,0.001,0.02922292641453842,0.029709717120455014,499,0.02922292641453843,0.029709717120455014,1.0408340855860843e-17,0.0008171680090571532,0.0008411009236695016,False,201.11062693595886,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p001
tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p01,fedogda_s,step,0.5,0,20.0,0.01,0.02922292641453842,0.029709717120455014,499,0.02922292641453843,0.029709717120455014,1.0408340855860843e-17,0.0008171680090571532,0.0008411009236695016,False,190.99603033065796,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p01
tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p03,fedogda_s,step,0.5,0,20.0,0.03,0.02922292641453842,0.029709717120455014,499,0.02922292641453843,0.029709717120455014,1.0408340855860843e-17,0.0008171680090571532,0.0008411009236695016,False,194.05683279037476,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p03
tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p1,fedogda_s,step,0.5,0,20.0,0.1,0.02922292641453842,0.029709717120455014,499,0.02922292641453843,0.029709717120455014,1.0408340855860843e-17,0.0008171680090571532,0.0008411009236695016,False,193.257159948349,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_0/tune_fedogda_s_step_seed0_alpha0p5_cm20_wd0p1
tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p001,fedogda_s,step,0.5,1,2.0,0.001,0.026715833810017676,0.02713551364172591,392,0.09093013030613208,0.0908832115283183,0.0642142964961144,0.01621413263806642,0.016504473438938395,False,191.010666847229,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p001
tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p01,fedogda_s,step,0.5,1,2.0,0.01,0.026715833810017676,0.02713551364172591,392,0.09093013030613208,0.0908832115283183,0.0642142964961144,0.01621413263806642,0.016504473438938395,False,195.38118743896484,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p01
tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p03,fedogda_s,step,0.5,1,2.0,0.03,0.026715833810017676,0.02713551364172591,392,0.09093013030613208,0.0908832115283183,0.0642142964961144,0.01621413263806642,0.016504473438938395,False,191.00172448158264,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p03
tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p1,fedogda_s,step,0.5,1,2.0,0.1,0.026715833810017676,0.02713551364172591,392,0.09093013030613208,0.0908832115283183,0.0642142964961144,0.01621413263806642,0.016504473438938395,False,198.5427062511444,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm2_wd0p1
tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p001,fedogda_s,step,0.5,1,5.0,0.001,0.027124028082507527,0.027596582069155953,243,0.03050991254506422,0.03106839232683144,0.003385884462556693,0.00017548664836124927,0.00018513102275526035,False,190.46454668045044,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p001
tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p01,fedogda_s,step,0.5,1,5.0,0.01,0.027124028082507527,0.027596582069155953,243,0.03050991254506422,0.03106839232683144,0.003385884462556693,0.00017548664836124927,0.00018513102275526035,False,189.18879532814026,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p01
tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p03,fedogda_s,step,0.5,1,5.0,0.03,0.027124028082507527,0.027596582069155953,243,0.03050991254506422,0.03106839232683144,0.003385884462556693,0.00017548664836124927,0.00018513102275526035,False,190.60325741767883,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p03
tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p1,fedogda_s,step,0.5,1,5.0,0.1,0.027124028082507527,0.027596582069155953,243,0.03050991254506422,0.03106839232683144,0.003385884462556693,0.00017548664836124927,0.00018513102275526035,False,192.82743191719055,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm5_wd0p1
tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p001,fedogda_s,step,0.5,1,10.0,0.001,0.02582018245042296,0.026275394847309213,118,0.027895218190783517,0.028391166724359318,0.002075035740360557,0.0003277480463514426,0.00033735499354213403,False,192.04750633239746,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p001
tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p01,fedogda_s,step,0.5,1,10.0,0.01,0.02582018245042296,0.026275394847309213,118,0.027895218190783517,0.028391166724359318,0.002075035740360557,0.0003277480463514426,0.00033735499354213403,False,191.08883142471313,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p01
tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p03,fedogda_s,step,0.5,1,10.0,0.03,0.02582018245042296,0.026275394847309213,118,0.027895218190783517,0.028391166724359318,0.002075035740360557,0.0003277480463514426,0.00033735499354213403,False,190.30136823654175,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p03
tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p1,fedogda_s,step,0.5,1,10.0,0.1,0.02582018245042296,0.026275394847309213,118,0.027895218190783517,0.028391166724359318,0.002075035740360557,0.0003277480463514426,0.00033735499354213403,False,190.2742862701416,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm10_wd0p1
tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p001,fedogda_s,step,0.5,1,20.0,0.001,0.024712349283863243,0.025043590544773023,91,0.025824624517928874,0.026182517463760973,0.0011122752340656308,0.00031563535976957853,0.0003254183994131183,False,188.60929942131042,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p001
tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p01,fedogda_s,step,0.5,1,20.0,0.01,0.024712349283863243,0.025043590544773023,91,0.025824624517928874,0.026182517463760973,0.0011122752340656308,0.00031563535976957853,0.0003254183994131183,False,193.22140312194824,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p01
tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p03,fedogda_s,step,0.5,1,20.0,0.03,0.024712349283863243,0.025043590544773023,91,0.025824624517928874,0.026182517463760973,0.0011122752340656308,0.00031563535976957853,0.0003254183994131183,False,191.13603687286377,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p03
tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p1,fedogda_s,step,0.5,1,20.0,0.1,0.024712349283863243,0.025043590544773023,91,0.025824624517928874,0.026182517463760973,0.0011122752340656308,0.00031563535976957853,0.0003254183994131183,False,189.1628270149231,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_1/tune_fedogda_s_step_seed1_alpha0p5_cm20_wd0p1
tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p001,fedogda_s,step,0.5,2,2.0,0.001,0.03429802987559734,0.03515572903264565,341,0.11243412900624576,0.11671261318057431,0.07813609913064842,0.002605576396823802,0.0026730211191860033,False,195.68893671035767,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p001
tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p01,fedogda_s,step,0.5,2,2.0,0.01,0.03429802987559734,0.03515572903264565,341,0.11243412900624576,0.11671261318057431,0.07813609913064842,0.002605576396823802,0.0026730211191860033,False,201.82445168495178,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p01
tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p03,fedogda_s,step,0.5,2,2.0,0.03,0.03429802987559734,0.03515572903264565,341,0.11243412900624576,0.11671261318057431,0.07813609913064842,0.002605576396823802,0.0026730211191860033,False,188.19936609268188,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p03
tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p1,fedogda_s,step,0.5,2,2.0,0.1,0.03429802987559734,0.03515572903264565,341,0.11243412900624576,0.11671261318057431,0.07813609913064842,0.002605576396823802,0.0026730211191860033,False,189.88011240959167,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm2_wd0p1
tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p001,fedogda_s,step,0.5,2,5.0,0.001,0.03285430802356459,0.03354983486672338,194,0.033779962894025746,0.03439555437904022,0.0009256548704611525,0.0004306090198091687,0.0004871140389299813,False,192.22160363197327,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p001
tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p01,fedogda_s,step,0.5,2,5.0,0.01,0.03285430802356459,0.03354983486672338,194,0.033779962894025746,0.03439555437904022,0.0009256548704611525,0.0004306090198091687,0.0004871140389299813,False,194.7555055618286,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p01
tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p03,fedogda_s,step,0.5,2,5.0,0.03,0.03285430802356459,0.03354983486672338,194,0.033779962894025746,0.03439555437904022,0.0009256548704611525,0.0004306090198091687,0.0004871140389299813,False,191.97490787506104,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p03
tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p1,fedogda_s,step,0.5,2,5.0,0.1,0.03285430802356459,0.03354983486672338,194,0.033779962894025746,0.03439555437904022,0.0009256548704611525,0.0004306090198091687,0.0004871140389299813,False,187.82208156585693,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm5_wd0p1
tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p001,fedogda_s,step,0.5,2,10.0,0.001,0.032275574152071364,0.032898593690411884,423,0.03379466742402731,0.03482205125673002,0.001519093271955943,0.0005087737950813208,0.00054255702260277,False,191.2427864074707,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p001
tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p01,fedogda_s,step,0.5,2,10.0,0.01,0.032275574152071364,0.032898593690411884,423,0.03379466742402731,0.03482205125673002,0.001519093271955943,0.0005087737950813208,0.00054255702260277,False,191.1673457622528,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p01
tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p03,fedogda_s,step,0.5,2,10.0,0.03,0.032275574152071364,0.032898593690411884,423,0.03379466742402731,0.03482205125673002,0.001519093271955943,0.0005087737950813208,0.00054255702260277,False,192.28151774406433,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p03
tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p1,fedogda_s,step,0.5,2,10.0,0.1,0.032275574152071364,0.032898593690411884,423,0.03379466742402731,0.03482205125673002,0.001519093271955943,0.0005087737950813208,0.00054255702260277,False,191.6696949005127,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm10_wd0p1
tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p001,fedogda_s,step,0.5,2,20.0,0.001,0.03037445712438721,0.031049160454844828,378,0.030460331133169143,0.031195196205993626,8.587400878193319e-05,6.391811620555682e-05,7.15277681438281e-05,False,190.97363114356995,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p001
tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p01,fedogda_s,step,0.5,2,20.0,0.01,0.03037445712438721,0.031049160454844828,378,0.030460331133169143,0.031195196205993626,8.587400878193319e-05,6.391811620555682e-05,7.15277681438281e-05,False,192.44925045967102,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p01
tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p03,fedogda_s,step,0.5,2,20.0,0.03,0.03037445712438721,0.031049160454844828,378,0.030460331133169143,0.031195196205993626,8.587400878193319e-05,6.391811620555682e-05,7.15277681438281e-05,False,190.45715022087097,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p03
tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p1,fedogda_s,step,0.5,2,20.0,0.1,0.03037445712438721,0.031049160454844828,378,0.030460331133169143,0.031195196205993626,8.587400878193319e-05,6.391811620555682e-05,7.15277681438281e-05,False,196.607115983963,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/step/fedogda_s/seed_2/tune_fedogda_s_step_seed2_alpha0p5_cm20_wd0p1
tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p001,fedogda_s,linear,0.5,0,2.0,0.001,0.009450907431579461,0.009554615081954454,147,0.04709577923569514,0.046436490100111784,0.03764487180411568,0.0011353580902418675,0.0011392575528563268,False,191.54580688476562,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p001
tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p01,fedogda_s,linear,0.5,0,2.0,0.01,0.009450907431579461,0.009554615081954454,147,0.04709577923569514,0.046436490100111784,0.03764487180411568,0.0011353580902418675,0.0011392575528563268,False,189.92057418823242,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p01
tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p03,fedogda_s,linear,0.5,0,2.0,0.03,0.009450907431579461,0.009554615081954454,147,0.04709577923569514,0.046436490100111784,0.03764487180411568,0.0011353580902418675,0.0011392575528563268,False,191.52639722824097,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p03
tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p1,fedogda_s,linear,0.5,0,2.0,0.1,0.009450907431579461,0.009554615081954454,147,0.04709577923569514,0.046436490100111784,0.03764487180411568,0.0011353580902418675,0.0011392575528563268,False,190.11484575271606,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p1
tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p001,fedogda_s,linear,0.5,0,5.0,0.001,0.005192406546775755,0.0052440195199953766,381,0.005337791875584244,0.0054113684328382155,0.00014538532880848873,0.0030959736119952294,0.0031119438671076984,False,198.7863109111786,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p001
tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p01,fedogda_s,linear,0.5,0,5.0,0.01,0.005192406546775755,0.0052440195199953766,381,0.005337791875584244,0.0054113684328382155,0.00014538532880848873,0.0030959736119952294,0.0031119438671076984,False,193.9102475643158,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p01
tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p03,fedogda_s,linear,0.5,0,5.0,0.03,0.005192406546775755,0.0052440195199953766,381,0.005337791875584244,0.0054113684328382155,0.00014538532880848873,0.0030959736119952294,0.0031119438671076984,False,189.88010549545288,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p03
tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p1,fedogda_s,linear,0.5,0,5.0,0.1,0.005192406546775755,0.0052440195199953766,381,0.005337791875584244,0.0054113684328382155,0.00014538532880848873,0.0030959736119952294,0.0031119438671076984,False,191.27237582206726,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p1
tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p001,fedogda_s,linear,0.5,0,10.0,0.001,0.0007822137267112849,0.0007847149540269521,440,0.0011729623566767182,0.0011582412758197687,0.00039074862996543323,0.0003385257702228108,0.00033590554140741847,False,191.67916870117188,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p001
tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p01,fedogda_s,linear,0.5,0,10.0,0.01,0.0007822137267112849,0.0007847149540269521,440,0.0011729623566767182,0.0011582412758197687,0.00039074862996543323,0.0003385257702228108,0.00033590554140741847,False,187.51271510124207,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p01
tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p03,fedogda_s,linear,0.5,0,10.0,0.03,0.0007822137267112849,0.0007847149540269521,440,0.0011729623566767182,0.0011582412758197687,0.00039074862996543323,0.0003385257702228108,0.00033590554140741847,False,193.2022545337677,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p03
tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p1,fedogda_s,linear,0.5,0,10.0,0.1,0.0007822137267112849,0.0007847149540269521,440,0.0011729623566767182,0.0011582412758197687,0.00039074862996543323,0.0003385257702228108,0.00033590554140741847,False,193.75763511657715,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm10_wd0p1
tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p001,fedogda_s,linear,0.5,0,20.0,0.001,0.00031525785361828364,0.0003174775871184345,351,0.0012105403979078562,0.0012441588803776592,0.0008952825442895725,0.0003024913182526111,0.0003004101512975306,False,190.69397592544556,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p001
tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p01,fedogda_s,linear,0.5,0,20.0,0.01,0.00031525785361828364,0.0003174775871184345,351,0.0012105403979078562,0.0012441588803776592,0.0008952825442895725,0.0003024913182526111,0.0003004101512975306,False,187.85481095314026,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p01
tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p03,fedogda_s,linear,0.5,0,20.0,0.03,0.00031525785361828364,0.0003174775871184345,351,0.0012105403979078562,0.0012441588803776592,0.0008952825442895725,0.0003024913182526111,0.0003004101512975306,False,197.81163263320923,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p03
tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p1,fedogda_s,linear,0.5,0,20.0,0.1,0.00031525785361828364,0.0003174775871184345,351,0.0012105403979078562,0.0012441588803776592,0.0008952825442895725,0.0003024913182526111,0.0003004101512975306,False,194.65810441970825,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm20_wd0p1
tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p001,fedogda_s,linear,0.5,1,2.0,0.001,0.014650664037963492,0.014470037391052452,446,0.17252065879935752,0.17535429544108957,0.15786999476139402,0.0504442836186589,0.0507048752137422,False,189.15656161308289,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p001
tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p01,fedogda_s,linear,0.5,1,2.0,0.01,0.014650664037963492,0.014470037391052452,446,0.17252065879935752,0.17535429544108957,0.15786999476139402,0.0504442836186589,0.0507048752137422,False,193.71266341209412,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p01
tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p03,fedogda_s,linear,0.5,1,2.0,0.03,0.014650664037963492,0.014470037391052452,446,0.17252065879935752,0.17535429544108957,0.15786999476139402,0.0504442836186589,0.0507048752137422,False,189.08497714996338,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p03
tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p1,fedogda_s,linear,0.5,1,2.0,0.1,0.014650664037963492,0.014470037391052452,446,0.17252065879935752,0.17535429544108957,0.15786999476139402,0.0504442836186589,0.0507048752137422,False,189.4466531276703,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm2_wd0p1
tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p001,fedogda_s,linear,0.5,1,5.0,0.001,0.0018412447965644077,0.0018804638328278553,486,0.007632779747440618,0.007678416337486867,0.00579153495087621,0.008669911228264297,0.008714909430890533,False,192.06661176681519,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p001
