source_family,dataset,method,method_label,alpha,seed,prediction_key_used,curve_mse,curve_mae,curve_max_abs_error,best_validation_mse,test_mse_at_best_validation,final_test_mse,included,prediction_path,result_dir
base_sweep,step,fedgda_s,FedGDA-S,0.5,2,best_validation_prediction,0.0286395806725896,0.1432032617457662,0.5200433743862938,0.0282333442469194,0.0286395806725896,0.0305013201582631,True,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha0p5
base_sweep,step,fedgda_s,FedGDA-S,1.0,0,best_validation_prediction,0.0284698732152024,0.142781784062141,0.547746930357359,0.0280398626434244,0.0284698732152025,0.0296328321982427,True,results/rerun_protocol_v1/step/fedgda_s/seed_0/rerun_protocol_v1_step_fedgda_s_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_0/rerun_protocol_v1_step_fedgda_s_seed0_alpha1p0
base_sweep,step,fedgda_s,FedGDA-S,1.0,1,best_validation_prediction,0.0249304814804374,0.1337513094330564,0.4961405296904805,0.0245956327859903,0.0249304814804375,0.0409498142125337,True,results/rerun_protocol_v1/step/fedgda_s/seed_1/rerun_protocol_v1_step_fedgda_s_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_1/rerun_protocol_v1_step_fedgda_s_seed1_alpha1p0
base_sweep,step,fedgda_s,FedGDA-S,1.0,2,best_validation_prediction,0.0283644878610146,0.1412127137233344,0.5450563438934872,0.028003270650883,0.0283644878610144,0.0301416839113653,True,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedgda_s/seed_2/rerun_protocol_v1_step_fedgda_s_seed2_alpha1p0
base_sweep,step,fedogda_d,FedOGDA-D,0.1,0,best_validation_prediction,0.0297371690810411,0.1453081315892156,0.6095545090654413,0.0292102660915171,0.0297371690810412,0.0297371690810412,True,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha0p1
base_sweep,step,fedogda_d,FedOGDA-D,0.1,1,best_validation_prediction,0.0255836136293797,0.1355895771547321,0.4744107903500696,0.0252206964168266,0.0255836136293798,0.0284052515414417,True,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha0p1
base_sweep,step,fedogda_d,FedOGDA-D,0.1,2,best_validation_prediction,0.0322438772478944,0.1432135249007693,0.7536435569564595,0.0315339617582961,0.0322438772478944,0.0323223189714161,True,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha0p1
base_sweep,step,fedogda_d,FedOGDA-D,0.5,0,best_validation_prediction,0.0297501443966343,0.145323228993008,0.6070380250218794,0.0292244527334997,0.0297501443966342,0.0297501443966342,True,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha0p5
base_sweep,step,fedogda_d,FedOGDA-D,0.5,1,best_validation_prediction,0.0255704473639793,0.1355915630826195,0.4693352639690906,0.025215405275087,0.0255704473639792,0.028168889941582,True,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha0p5
base_sweep,step,fedogda_d,FedOGDA-D,0.5,2,best_validation_prediction,0.0322146461844705,0.1432765787743459,0.7547115794627053,0.0315027731897732,0.0322146461844705,0.0323885678499685,True,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha0p5
base_sweep,step,fedogda_d,FedOGDA-D,1.0,0,best_validation_prediction,0.0296941884834565,0.1452371613819998,0.6118976283510227,0.0291610074201569,0.0296941884834564,0.0296941884834564,True,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_0/rerun_protocol_v1_step_fedogda_d_seed0_alpha1p0
base_sweep,step,fedogda_d,FedOGDA-D,1.0,1,best_validation_prediction,0.0255500076826382,0.1354856485599051,0.4733944574471928,0.0251881246520501,0.0255500076826385,0.0283023768523434,True,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_1/rerun_protocol_v1_step_fedogda_d_seed1_alpha1p0
base_sweep,step,fedogda_d,FedOGDA-D,1.0,2,best_validation_prediction,0.0321750850077058,0.1432326670035235,0.7540163722550279,0.0314638431888046,0.0321750850077056,0.0323766468649659,True,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_d/seed_2/rerun_protocol_v1_step_fedogda_d_seed2_alpha1p0
base_sweep,step,fedogda_s,FedOGDA-S,0.1,0,best_validation_prediction,0.0305076767988373,0.1465057989580568,0.664112034776196,0.0299135181467182,0.0305076767988373,0.0307639240882936,True,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha0p1
base_sweep,step,fedogda_s,FedOGDA-S,0.1,1,best_validation_prediction,0.0251548335504959,0.1340418754980507,0.4897659075631716,0.0248385494094174,0.0251548335504958,0.0293476082164472,True,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha0p1
base_sweep,step,fedogda_s,FedOGDA-S,0.1,2,best_validation_prediction,0.0318824110234281,0.1431599988044061,0.714336795963787,0.0312416506940609,0.0318824110234282,0.0362913273304875,True,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p1/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p1
base_sweep,step,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0301842974146447,0.1459801666333195,0.6393378392129754,0.0296146178738076,0.0301842974146449,0.0301842974146449,True,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha0p5
base_sweep,step,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0262753948473092,0.1367183253013235,0.5473933824950319,0.0258201824504229,0.0262753948473092,0.0283911667243593,True,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha0p5
base_sweep,step,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0328985936904117,0.1483850783486362,0.7238334662632764,0.0322755741520713,0.0328985936904118,0.03482205125673,True,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p5/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha0p5
base_sweep,step,fedogda_s,FedOGDA-S,1.0,0,best_validation_prediction,0.0309924751907547,0.1479598787685552,0.660365915960508,0.0304061736874019,0.0309924751907548,0.0313896517846175,True,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_0/rerun_protocol_v1_step_fedogda_s_seed0_alpha1p0
base_sweep,step,fedogda_s,FedOGDA-S,1.0,1,best_validation_prediction,0.0251954641272759,0.1338062480665642,0.4717062117294862,0.0248476180004729,0.0251954641272758,0.0290768561003926,True,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_1/rerun_protocol_v1_step_fedogda_s_seed1_alpha1p0
base_sweep,step,fedogda_s,FedOGDA-S,1.0,2,best_validation_prediction,0.0318038644803911,0.1428103368085039,0.7385662185064945,0.0311114918772314,0.0318038644803911,0.0318142217363079,True,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha1p0/predictions.npz,results/rerun_protocol_v1/step/fedogda_s/seed_2/rerun_protocol_v1_step_fedogda_s_seed2_alpha1p0
centralized_c3_oadam,abs,oadam,DeepGMM-OAdam,na,0,best_validation_prediction,0.0025611681405078,0.0345373941077294,0.1539596406255917,0.0024523012609009,0.0025611681405078,0.0516340710078218,True,results/centralized_lowdim_v1/abs/oadam/seed_0/predictions.npz,results/centralized_lowdim_v1/abs/oadam/seed_0
centralized_c3_oadam,abs,oadam,DeepGMM-OAdam,na,1,best_validation_prediction,0.0018639669781899,0.0310238435088719,0.2911081205642383,0.0018602309696459,0.0018639669781899,0.0266656495658527,True,results/centralized_lowdim_v1/abs/oadam/seed_1/predictions.npz,results/centralized_lowdim_v1/abs/oadam/seed_1
centralized_c3_oadam,abs,oadam,DeepGMM-OAdam,na,2,best_validation_prediction,0.0009134084095054,0.0252453986262935,0.152174021798811,0.000902483843794,0.0009134084095055,0.0036061974557498,True,results/centralized_lowdim_v1/abs/oadam/seed_2/predictions.npz,results/centralized_lowdim_v1/abs/oadam/seed_2
centralized_c3_oadam,linear,oadam,DeepGMM-OAdam,na,0,best_validation_prediction,0.0002649107641041,0.0113588952628522,0.0860249232998011,0.0002642870474005,0.0002649107641041,0.038438805462519,True,results/centralized_lowdim_v1/linear/oadam/seed_0/predictions.npz,results/centralized_lowdim_v1/linear/oadam/seed_0
centralized_c3_oadam,linear,oadam,DeepGMM-OAdam,na,1,best_validation_prediction,0.0005597226160668,0.0197629626265967,0.1080081768249092,0.000548638606158,0.0005597226160668,0.018155137569548,True,results/centralized_lowdim_v1/linear/oadam/seed_1/predictions.npz,results/centralized_lowdim_v1/linear/oadam/seed_1
centralized_c3_oadam,linear,oadam,DeepGMM-OAdam,na,2,best_validation_prediction,0.0014543578255949,0.0294676278641707,0.1814120605893654,0.0014189605213745,0.0014543578255949,0.0083994746590814,True,results/centralized_lowdim_v1/linear/oadam/seed_2/predictions.npz,results/centralized_lowdim_v1/linear/oadam/seed_2
centralized_c3_oadam,sin,oadam,DeepGMM-OAdam,na,0,best_validation_prediction,0.041369989210848,0.1550405257068739,0.6871386775304076,0.0401512466738512,0.041369989210848,0.041369989210848,True,results/centralized_lowdim_v1/sin/oadam/seed_0/predictions.npz,results/centralized_lowdim_v1/sin/oadam/seed_0
centralized_c3_oadam,sin,oadam,DeepGMM-OAdam,na,1,best_validation_prediction,0.0345829203595686,0.1483199803583623,0.5404359285664738,0.0339025440243021,0.0345829203595687,0.0350490926950895,True,results/centralized_lowdim_v1/sin/oadam/seed_1/predictions.npz,results/centralized_lowdim_v1/sin/oadam/seed_1
centralized_c3_oadam,sin,oadam,DeepGMM-OAdam,na,2,best_validation_prediction,0.0370754479510649,0.150961151640658,0.6093329350255233,0.0363334284110492,0.037075447951065,0.0479547534420025,True,results/centralized_lowdim_v1/sin/oadam/seed_2/predictions.npz,results/centralized_lowdim_v1/sin/oadam/seed_2
centralized_c3_oadam,step,oadam,DeepGMM-OAdam,na,0,best_validation_prediction,0.0178751283682784,0.1107083081495745,0.4447965924465257,0.0175438789471705,0.0178751283682785,0.0324238141570649,True,results/centralized_lowdim_v1/step/oadam/seed_0/predictions.npz,results/centralized_lowdim_v1/step/oadam/seed_0
centralized_c3_oadam,step,oadam,DeepGMM-OAdam,na,1,best_validation_prediction,0.0168995492435191,0.1053392193652405,0.3572666852353731,0.0167304116796316,0.016899549243519,0.016899549243519,True,results/centralized_lowdim_v1/step/oadam/seed_1/predictions.npz,results/centralized_lowdim_v1/step/oadam/seed_1
centralized_c3_oadam,step,oadam,DeepGMM-OAdam,na,2,best_validation_prediction,0.0168673649085288,0.1060883696358719,0.4236491618779154,0.0166434086413666,0.0168673649085287,0.0175797061088757,True,results/centralized_lowdim_v1/step/oadam/seed_2/predictions.npz,results/centralized_lowdim_v1/step/oadam/seed_2
centralized_c5_tuned_gda_sgda,abs,gda,DeepGMM-GDA,na,0,best_validation_prediction,0.0543148570886776,0.1942037363906261,0.9309404382677418,0.0530257636782999,0.0543148570886777,0.0543148570886777,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/abs/gda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/abs/gda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,abs,gda,DeepGMM-GDA,na,1,best_validation_prediction,0.1098355788162741,0.2708456548678259,1.6093652891307468,0.1063270174069881,0.1098355788162744,0.1098355788162744,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/gda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/gda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,abs,gda,DeepGMM-GDA,na,2,best_validation_prediction,0.0043565056135669,0.0521169149885088,0.384724260823827,0.0042046025224183,0.0043565056135668,0.0043565056135668,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/gda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/gda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,abs,sgda,DeepGMM-SGDA,na,0,best_validation_prediction,0.0514712172871895,0.1893481159489556,0.8484053042755983,0.0503808459324199,0.0514712172871895,0.0514712172871895,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/abs/sgda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/abs/sgda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,abs,sgda,DeepGMM-SGDA,na,1,best_validation_prediction,0.1136885615929078,0.275430337940593,1.62817507964461,0.1101071528073849,0.1136885615929073,0.1136885615929073,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/sgda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/sgda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,abs,sgda,DeepGMM-SGDA,na,2,best_validation_prediction,0.003614945186955,0.0479355316837231,0.3505386838496074,0.0034966577382974,0.003614945186955,0.003614945186955,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/sgda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/abs/sgda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,linear,gda,DeepGMM-GDA,na,0,best_validation_prediction,0.0155969421191166,0.1001179548824064,0.5457079946158767,0.0153011297224976,0.0155969421191165,0.0775546960515904,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/linear/gda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/linear/gda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,linear,gda,DeepGMM-GDA,na,1,best_validation_prediction,0.0120428147089104,0.090719876033117,0.4711669856389668,0.011748277213242,0.0120428147089103,0.0260092858574351,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/gda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/gda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,linear,gda,DeepGMM-GDA,na,2,best_validation_prediction,0.0009915312770676,0.0230805319943982,0.144380570871603,0.0009900679516931,0.0009915312770676,0.0503793801436356,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/gda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/gda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,linear,sgda,DeepGMM-SGDA,na,0,best_validation_prediction,0.0111463868790567,0.0881226333140882,0.4439398241298897,0.0108894691786727,0.0111463868790567,0.0994122311614738,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/linear/sgda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/linear/sgda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,linear,sgda,DeepGMM-SGDA,na,1,best_validation_prediction,0.0116900630277474,0.0886823505753042,0.4906562537937775,0.0113718931855535,0.0116900630277474,0.0267815507942952,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/sgda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/sgda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,linear,sgda,DeepGMM-SGDA,na,2,best_validation_prediction,0.0011554443949617,0.0282375846480697,0.1701625241266557,0.0011519770934856,0.0011554443949617,0.047707851523913,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/sgda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/linear/sgda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,sin,gda,DeepGMM-GDA,na,0,best_validation_prediction,0.0948203372384027,0.2586044358857036,1.051171764001298,0.093742567324958,0.0948203372384028,0.0989082828430306,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/sin/gda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/sin/gda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,sin,gda,DeepGMM-GDA,na,1,best_validation_prediction,0.0811842903166834,0.2439449669444605,0.90390734437018,0.0801376191109789,0.0811842903166836,0.0840322692309471,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/gda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/gda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,sin,gda,DeepGMM-GDA,na,2,best_validation_prediction,0.0853474666729375,0.2472076276524408,0.9493997134024496,0.0827629592599449,0.0853474666729377,0.0853384678287288,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/gda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/gda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,sin,sgda,DeepGMM-SGDA,na,0,best_validation_prediction,0.0956829354211709,0.258282601259631,1.0269041670987449,0.0944010338857784,0.0956829354211711,0.1042182379283322,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/sin/sgda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/sin/sgda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,sin,sgda,DeepGMM-SGDA,na,1,best_validation_prediction,0.0817150287843503,0.245531210878705,0.8756166824530618,0.0805464971215402,0.0817150287843506,0.0871277439670439,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/sgda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/sgda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,sin,sgda,DeepGMM-SGDA,na,2,best_validation_prediction,0.0856418866861651,0.247099915018101,0.9451054129465302,0.0831184128210894,0.0856418866861647,0.0864797644947524,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/sgda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/sin/sgda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,step,gda,DeepGMM-GDA,na,0,best_validation_prediction,0.0383629175816028,0.1523853408693894,0.8252415905217111,0.0380992033391528,0.0383629175816027,0.042192641906759,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/step/gda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/step/gda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,step,gda,DeepGMM-GDA,na,1,best_validation_prediction,0.0300322761214092,0.1506258313580124,0.5453300285341386,0.0297817026925949,0.0300322761214089,0.0300322761214089,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/gda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/gda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,step,gda,DeepGMM-GDA,na,2,best_validation_prediction,0.0281803971925557,0.141199387862319,0.6367923793537409,0.0276177104857858,0.0281803971925557,0.0324591544620844,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/gda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/gda/seed_2/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,step,sgda,DeepGMM-SGDA,na,0,best_validation_prediction,0.0385907852720463,0.1520347674978605,0.7964811157545092,0.0382950414414645,0.0385907852720464,0.0489508200444193,True,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/step/sgda/seed_0/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5_gda_sgda_lr_screen/step/sgda/seed_0/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,step,sgda,DeepGMM-SGDA,na,1,best_validation_prediction,0.0287643756567897,0.1439815061427469,0.6109627831423255,0.0285161118194364,0.0287643756567898,0.0287643756567898,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/sgda/seed_1/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/sgda/seed_1/glr_0p005_flr_0p03
centralized_c5_tuned_gda_sgda,step,sgda,DeepGMM-SGDA,na,2,best_validation_prediction,0.0285495001777287,0.1419749409220889,0.6668498531374378,0.0279364901911354,0.0285495001777284,0.0329149159101891,True,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/sgda/seed_2/glr_0p005_flr_0p03/predictions.npz,results/centralized_lowdim_v1_tuning/c5b_gda_sgda_lr_confirm/step/sgda/seed_2/glr_0p005_flr_0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0953567194261781,0.2523832606568479,1.4132367597865385,0.0942998207806073,0.0953567194261782,0.0953567194261782,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0953567194261781,0.2523832606568479,1.4132367597865385,0.0942998207806073,0.0953567194261782,0.0953567194261782,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0953567194261781,0.2523832606568479,1.4132367597865385,0.0942998207806073,0.0953567194261782,0.0953567194261782,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0953567194261781,0.2523832606568479,1.4132367597865385,0.0942998207806073,0.0953567194261782,0.0953567194261782,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0336954493342178,0.1519659214857244,0.7255026733889791,0.0330094953124361,0.0336954493342178,0.0336954493342178,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p001
