alpha,dataset,method,seed,run_id,result_dir,source,method_label,round_rows,comm_round,client_num_in_total,client_num_per_round,epochs,batch_size,learning_rate,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,best_validation_mse,best_validation_round,test_mse_at_best_validation,final_test_mse,runtime_seconds,append_round_csv,skip_model_selection,skip_gmm_eval,auxiliary_regression,auxiliary_regression_epochs,periodic_checkpoint_interval,test_mse_used_for_selection
0.5,femnist_x,fedogda_s,4,highdim_abs_femnist_x_fedogda_s_seed4_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedogda_s/seed_4/highdim_abs_femnist_x_fedogda_s_seed4_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.13901401760093224,24,0.14306667369817744,1.7008861303626854,668.2227597236633,True,False,False,True,3,200,False
0.5,femnist_xz,fedgda_s,0,highdim_abs_femnist_xz_fedgda_s_seed0_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_0/highdim_abs_femnist_xz_fedgda_s_seed0_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.14733898209697496,137,0.15079368705770593,1.7215429910522333,968.6950824260712,True,False,False,True,3,200,False
0.5,femnist_xz,fedgda_s,1,highdim_abs_femnist_xz_fedgda_s_seed1_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_1/highdim_abs_femnist_xz_fedgda_s_seed1_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.18282870894525746,197,0.17986477083837318,5.774697672146549,969.8244986534119,True,False,False,True,3,200,False
0.5,femnist_xz,fedgda_s,2,highdim_abs_femnist_xz_fedgda_s_seed2_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_2/highdim_abs_femnist_xz_fedgda_s_seed2_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.20843596392930863,119,0.21181627910481252,0.47035001784807884,982.2498896121979,True,False,False,True,3,200,False
0.5,femnist_xz,fedgda_s,3,highdim_abs_femnist_xz_fedgda_s_seed3_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_3/highdim_abs_femnist_xz_fedgda_s_seed3_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.17783171584813104,63,0.18104105272458867,7.96928798156124,976.7217216491699,True,False,False,True,3,200,False
0.5,femnist_xz,fedgda_s,4,highdim_abs_femnist_xz_fedgda_s_seed4_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_4/highdim_abs_femnist_xz_fedgda_s_seed4_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.139136399190823,15,0.140808494886641,8.001259072753912,985.0779175758362,True,False,False,True,3,200,False
0.5,femnist_xz,fedogda_s,0,highdim_abs_femnist_xz_fedogda_s_seed0_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_0/highdim_abs_femnist_xz_fedogda_s_seed0_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.13733998060645486,109,0.1391624666741493,1.2367227058225005,994.437747001648,True,False,False,True,3,200,False
0.5,femnist_xz,fedogda_s,1,highdim_abs_femnist_xz_fedogda_s_seed1_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_1/highdim_abs_femnist_xz_fedogda_s_seed1_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.1303586695743766,333,0.12475232974841666,0.7010078334812081,990.9117619991302,True,False,False,True,3,200,False
0.5,femnist_xz,fedogda_s,2,highdim_abs_femnist_xz_fedogda_s_seed2_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_2/highdim_abs_femnist_xz_fedogda_s_seed2_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.1436443233497603,79,0.14317289946112322,3.8748933224805464,984.0609698295593,True,False,False,True,3,200,False
0.5,femnist_xz,fedogda_s,3,highdim_abs_femnist_xz_fedogda_s_seed3_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_3/highdim_abs_femnist_xz_fedogda_s_seed3_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.15657802917613922,275,0.15509491323916572,0.9828684600224962,967.0365746021271,True,False,False,True,3,200,False
0.5,femnist_xz,fedogda_s,4,highdim_abs_femnist_xz_fedogda_s_seed4_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_4/highdim_abs_femnist_xz_fedogda_s_seed4_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.15263337718436745,30,0.15410219806176972,4.882700454111932,974.9412174224854,True,False,False,True,3,200,False
0.5,femnist_z,fedgda_s,0,highdim_abs_femnist_z_fedgda_s_seed0_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_0/highdim_abs_femnist_z_fedgda_s_seed0_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.013389408901406961,491,0.01366287830327268,0.08859107953328413,590.3851935863495,True,False,False,True,3,200,False
0.5,femnist_z,fedgda_s,1,highdim_abs_femnist_z_fedgda_s_seed1_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_1/highdim_abs_femnist_z_fedgda_s_seed1_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.015134823033009758,766,0.015227642435258476,0.11593989766726595,567.8479650020599,True,False,False,True,3,200,False
0.5,femnist_z,fedgda_s,2,highdim_abs_femnist_z_fedgda_s_seed2_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_2/highdim_abs_femnist_z_fedgda_s_seed2_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.014877284852207222,623,0.015140481464144756,0.3017595680485822,577.7512421607971,True,False,False,True,3,200,False
0.5,femnist_z,fedgda_s,3,highdim_abs_femnist_z_fedgda_s_seed3_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_3/highdim_abs_femnist_z_fedgda_s_seed3_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.011052189596656223,706,0.01118249489459991,0.09452663396895852,562.3059074878693,True,False,False,True,3,200,False
0.5,femnist_z,fedgda_s,4,highdim_abs_femnist_z_fedgda_s_seed4_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_4/highdim_abs_femnist_z_fedgda_s_seed4_alpha0p5,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.009908882091170888,481,0.010036283657924906,0.06816650978238109,588.7813186645508,True,False,False,True,3,200,False
0.5,femnist_z,fedogda_s,0,highdim_abs_femnist_z_fedogda_s_seed0_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_0/highdim_abs_femnist_z_fedogda_s_seed0_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.016744939728406478,617,0.017065317090635673,0.138194290712788,598.1522650718689,True,False,False,True,3,200,False
0.5,femnist_z,fedogda_s,1,highdim_abs_femnist_z_fedogda_s_seed1_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_1/highdim_abs_femnist_z_fedogda_s_seed1_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.013906966574363806,916,0.01407542579201028,0.061403269227540934,619.6290805339813,True,False,False,True,3,200,False
0.5,femnist_z,fedogda_s,2,highdim_abs_femnist_z_fedogda_s_seed2_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_2/highdim_abs_femnist_z_fedogda_s_seed2_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.018178885289871057,773,0.01832774885798438,0.1363514201225874,623.5394461154938,True,False,False,True,3,200,False
0.5,femnist_z,fedogda_s,3,highdim_abs_femnist_z_fedogda_s_seed3_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_3/highdim_abs_femnist_z_fedogda_s_seed3_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.02278854870757424,875,0.02271532370732042,0.5074714961702471,624.7403235435486,True,False,False,True,3,200,False
0.5,femnist_z,fedogda_s,4,highdim_abs_femnist_z_fedogda_s_seed4_alpha0p5,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_4/highdim_abs_femnist_z_fedogda_s_seed4_alpha0p5,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.01545552579627907,761,0.01543534532340933,0.3965055502940594,623.77712059021,True,False,False,True,3,200,False
1.0,cifar10_x,fedgda_s,0,highdim_abs_cifar10_x_fedgda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedgda_s/seed_0/highdim_abs_cifar10_x_fedgda_s_seed0_alpha1,old_original,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.14862892587436377,11,0.14916229510146842,1.84123113482841,2665.0336089134216,,,,,,,False
1.0,cifar10_x,fedgda_s,1,highdim_abs_cifar10_x_fedgda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedgda_s/seed_1/highdim_abs_cifar10_x_fedgda_s_seed1_alpha1,old_original,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1468474091523793,14,0.1477306509339832,1.606473343155094,1792.8482401371002,,,,,,,False
1.0,cifar10_x,fedgda_s,2,highdim_abs_cifar10_x_fedgda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedgda_s/seed_2/highdim_abs_cifar10_x_fedgda_s_seed2_alpha1,old_original,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1650389883428601,13,0.16845856872137097,1.6958868891993657,2744.452386856079,,,,,,,False
1.0,cifar10_x,fedgda_s,3,highdim_abs_cifar10_x_fedgda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedgda_s/seed_3/highdim_abs_cifar10_x_fedgda_s_seed3_alpha1,old_original,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.14900724696062279,11,0.15067658840887826,1.9037349342430574,1905.6892387866974,,,,,,,False
1.0,cifar10_x,fedgda_s,4,highdim_abs_cifar10_x_fedgda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedgda_s/seed_4/highdim_abs_cifar10_x_fedgda_s_seed4_alpha1,old_original,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1676422710997251,14,0.17339528618666364,1.8083006002161328,1749.6114537715912,,,,,,,False
1.0,cifar10_x,fedogda_s,0,highdim_abs_cifar10_x_fedogda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedogda_s/seed_0/highdim_abs_cifar10_x_fedogda_s_seed0_alpha1,old_original,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.15501806137886662,33,0.15510351310079767,1.594416747326387,1847.916292667389,,,,,,,False
1.0,cifar10_x,fedogda_s,1,highdim_abs_cifar10_x_fedogda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedogda_s/seed_1/highdim_abs_cifar10_x_fedogda_s_seed1_alpha1,old_original,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.14294727224282455,26,0.1436090438535122,1.5348066512501117,1819.7728950977325,,,,,,,False
1.0,cifar10_x,fedogda_s,2,highdim_abs_cifar10_x_fedogda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedogda_s/seed_2/highdim_abs_cifar10_x_fedogda_s_seed2_alpha1,old_original,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.19852669688745256,17,0.20574414300023558,1.4382267455878492,1830.9740371704102,,,,,,,False
1.0,cifar10_x,fedogda_s,3,highdim_abs_cifar10_x_fedogda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedogda_s/seed_3/highdim_abs_cifar10_x_fedogda_s_seed3_alpha1,old_original,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.15148235361672127,24,0.153680609284473,2.341273986298304,1956.5787160396576,,,,,,,False
1.0,cifar10_x,fedogda_s,4,highdim_abs_cifar10_x_fedogda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_x/fedogda_s/seed_4/highdim_abs_cifar10_x_fedogda_s_seed4_alpha1,old_original,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.20117009585273044,27,0.20582983154058848,1.617380374969519,1833.0381138324738,,,,,,,False
1.0,cifar10_xz,fedgda_s,0,highdim_abs_cifar10_xz_fedgda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_alpha1/cifar10_xz/fedgda_s/seed_0/highdim_abs_cifar10_xz_fedgda_s_seed0_alpha1,old_original,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.18609067905952364,9,0.19118423178985328,1.2244508569798318,1281.5104055404663,True,False,False,True,3,200,False
1.0,cifar10_xz,fedgda_s,1,highdim_abs_cifar10_xz_fedgda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedgda_s/seed_1/highdim_abs_cifar10_xz_fedgda_s_seed1_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1511520782350878,16,0.15371166926213972,0.8374154621827246,1311.789758682251,True,False,False,True,3,200,False
1.0,cifar10_xz,fedgda_s,2,highdim_abs_cifar10_xz_fedgda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedgda_s/seed_2/highdim_abs_cifar10_xz_fedgda_s_seed2_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.157969060400012,13,0.16183771966339103,1.2507762952597843,1293.4360251426697,True,False,False,True,3,200,False
1.0,cifar10_xz,fedgda_s,3,highdim_abs_cifar10_xz_fedgda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedgda_s/seed_3/highdim_abs_cifar10_xz_fedgda_s_seed3_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.16187279139509902,11,0.16433823431762404,1.245057344427048,1320.7843134403229,True,False,False,True,3,200,False
1.0,cifar10_xz,fedgda_s,4,highdim_abs_cifar10_xz_fedgda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedgda_s/seed_4/highdim_abs_cifar10_xz_fedgda_s_seed4_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.15236012877620828,16,0.1568831534663769,0.7460087326710257,1317.397964000702,True,False,False,True,3,200,False
1.0,cifar10_xz,fedogda_s,0,highdim_abs_cifar10_xz_fedogda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedogda_s/seed_0/highdim_abs_cifar10_xz_fedogda_s_seed0_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.17543846238165106,23,0.1799524058916886,1.1026609067826707,1328.6745223999023,True,False,False,True,3,200,False
1.0,cifar10_xz,fedogda_s,1,highdim_abs_cifar10_xz_fedogda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedogda_s/seed_1/highdim_abs_cifar10_xz_fedogda_s_seed1_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.15422330222478456,22,0.15777768324013375,0.9251609786853467,1320.6093068122864,True,False,False,True,3,200,False
1.0,cifar10_xz,fedogda_s,2,highdim_abs_cifar10_xz_fedogda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedogda_s/seed_2/highdim_abs_cifar10_xz_fedogda_s_seed2_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1563550982210224,21,0.16045603858331717,0.9684285071053519,1324.2902927398682,True,False,False,True,3,200,False
1.0,cifar10_xz,fedogda_s,3,highdim_abs_cifar10_xz_fedogda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedogda_s/seed_3/highdim_abs_cifar10_xz_fedogda_s_seed3_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.16445324504981215,16,0.16826558000658434,0.5927918878012045,1322.458896636963,True,False,False,True,3,200,False
1.0,cifar10_xz,fedogda_s,4,highdim_abs_cifar10_xz_fedogda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_xz/fedogda_s/seed_4/highdim_abs_cifar10_xz_fedogda_s_seed4_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.16046078754394147,22,0.1620502916277587,0.7504451886424913,1297.3151116371155,True,False,False,True,3,200,False
1.0,cifar10_z,fedgda_s,0,highdim_abs_cifar10_z_fedgda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedgda_s/seed_0/highdim_abs_cifar10_z_fedgda_s_seed0_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.039328183282187575,418,0.040212494898322695,0.2237707657626966,727.6690764427185,True,False,False,True,3,200,False
1.0,cifar10_z,fedgda_s,1,highdim_abs_cifar10_z_fedgda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedgda_s/seed_1/highdim_abs_cifar10_z_fedgda_s_seed1_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.05347882246140232,997,0.053297949984345665,0.1323056753281139,727.5039508342743,True,False,False,True,3,200,False
1.0,cifar10_z,fedgda_s,2,highdim_abs_cifar10_z_fedgda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedgda_s/seed_2/highdim_abs_cifar10_z_fedgda_s_seed2_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.06454612644665919,600,0.06446651918302458,0.11162631991494322,715.6370224952698,True,False,False,True,3,200,False
1.0,cifar10_z,fedgda_s,3,highdim_abs_cifar10_z_fedgda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedgda_s/seed_3/highdim_abs_cifar10_z_fedgda_s_seed3_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.04542510125852696,507,0.0454693958837316,0.17446294055328193,734.8801012039185,True,False,False,True,3,200,False
1.0,cifar10_z,fedgda_s,4,highdim_abs_cifar10_z_fedgda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedgda_s/seed_4/highdim_abs_cifar10_z_fedgda_s_seed4_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.052459460609118685,472,0.05315696138654796,0.12570416865362696,721.4616179466248,True,False,False,True,3,200,False
1.0,cifar10_z,fedogda_s,0,highdim_abs_cifar10_z_fedogda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedogda_s/seed_0/highdim_abs_cifar10_z_fedogda_s_seed0_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.05342064445288085,1484,0.05451524890203102,0.10523134983823022,751.1572499275208,True,False,False,True,3,200,False
1.0,cifar10_z,fedogda_s,1,highdim_abs_cifar10_z_fedogda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedogda_s/seed_1/highdim_abs_cifar10_z_fedogda_s_seed1_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.1071188232641123,1489,0.10826424994911804,0.11493777885894067,763.4678528308868,True,False,False,True,3,200,False
1.0,cifar10_z,fedogda_s,2,highdim_abs_cifar10_z_fedogda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedogda_s/seed_2/highdim_abs_cifar10_z_fedogda_s_seed2_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.11529905645906044,1489,0.11676620566420998,0.12696497874640253,758.3610372543335,True,False,False,True,3,200,False
1.0,cifar10_z,fedogda_s,3,highdim_abs_cifar10_z_fedogda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedogda_s/seed_3/highdim_abs_cifar10_z_fedogda_s_seed3_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.07622620139478982,1497,0.07656682035127327,0.07996237654502054,773.1306345462799,True,False,False,True,3,200,False
1.0,cifar10_z,fedogda_s,4,highdim_abs_cifar10_z_fedogda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/cifar10_z/fedogda_s/seed_4/highdim_abs_cifar10_z_fedogda_s_seed4_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.08065623579214054,1482,0.08171552122501564,0.09423971373749436,774.1458487510681,True,False,False,True,3,200,False
1.0,femnist_x,fedgda_s,0,highdim_abs_femnist_x_fedgda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedgda_s/seed_0/highdim_abs_femnist_x_fedgda_s_seed0_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.14711788035785442,13,0.14625027265098836,4.450115516763924,603.2870407104492,True,False,False,True,3,200,False
1.0,femnist_x,fedgda_s,1,highdim_abs_femnist_x_fedgda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedgda_s/seed_1/highdim_abs_femnist_x_fedgda_s_seed1_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1575760254952621,16,0.16009811480298508,1.2771705161510434,628.7615962028503,True,False,False,True,3,200,False
1.0,femnist_x,fedgda_s,2,highdim_abs_femnist_x_fedgda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedgda_s/seed_2/highdim_abs_femnist_x_fedgda_s_seed2_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1739248137955396,10,0.17653695636020755,2.6679203406663947,591.3956234455109,True,False,False,True,3,200,False
1.0,femnist_x,fedgda_s,3,highdim_abs_femnist_x_fedgda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedgda_s/seed_3/highdim_abs_femnist_x_fedgda_s_seed3_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1630704215545756,14,0.1631879059774535,10.678817137057312,602.644727230072,True,False,False,True,3,200,False
1.0,femnist_x,fedgda_s,4,highdim_abs_femnist_x_fedgda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedgda_s/seed_4/highdim_abs_femnist_x_fedgda_s_seed4_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.14186474357432158,17,0.14672283156130442,2.377873786526617,629.3540370464325,True,False,False,True,3,200,False
1.0,femnist_x,fedogda_s,0,highdim_abs_femnist_x_fedogda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedogda_s/seed_0/highdim_abs_femnist_x_fedogda_s_seed0_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.14518232073905948,25,0.1463420171171174,3.308084271305486,645.5032086372375,True,False,False,True,3,200,False
